state,county,area_land,area_water,longitude,latitude
17,179,1674222062,29832978,-89.51404661923732,40.50716185096903
08,039,4793643993,442147,-104.1358721478254,39.286567727907865
21,227,1403057828,15127298,-86.42672751397292,36.999030447129506
19,153,1482025649,50041575,-93.57767461076284,41.68679483703469
48,421,2390651137,428754,-101.89331558016261,36.277514730603905
35,061,2762854208,2760092,-106.8103733295241,34.71669834482561
72,129,137547974,256426,-65.97732793216147,18.14479140359548
72,149,92298569,3622639,-66.47101190637586,18.12700205850141
28,123,1577902071,3001523,-89.53789439267472,32.40670409866598
31,063,2524283235,14110075,-100.39246580897999,40.52993007228171
01,083,1450277885,122329729,-86.98310314530639,34.81186809886822
12,035,1256519758,221918898,-81.31508594860284,29.459335758173033
12,053,1224485109,301068594,-82.42700203647111,28.55364461176491
12,091,2409293012,393276379,-86.59267104754267,30.691430280425706
13,095,851183464,15352849,-84.21849837238226,31.5329885412444
13,253,615215134,49261828,-84.8682375783236,30.934662392239392
28,113,1059350500,4341105,-90.40392571708921,31.17507788609959
28,061,1751451435,3181592,-89.1178686552046,32.01922103605355
46,045,2916276415,64969684,-99.21545417874631,45.41846451253042
47,099,1598348832,2228678,-87.39737257257164,35.218066585662434
28,047,1485725579,1064606458,-89.12467575799053,30.513597523480865
72,093,94851787,12487,-66.93959045115548,18.17236622360156
72,089,66851394,53659425,-65.72662263119571,18.350351489938735
72,085,87748364,32509,-65.86842014566871,18.18827839427897
55,137,1621742033,29104777,-89.24317107112168,44.11324418793128
47,173,579055049,61028042,-83.83651901884775,36.285904256965985
01,001,1539602123,25706961,-86.64364765621485,32.538666322697324
29,089,1201210650,19874965,-92.69748496613194,39.14354810212839
29,115,1594365083,14991074,-93.10704106059698,39.87001769151048
48,363,2467090684,85364144,-98.31319000748567,32.75310984577329
40,129,2955516642,13690412,-99.6966616726288,35.687117188503585
13,135,1115127417,16080075,-84.02138526251993,33.96045675282945
13,167,784815229,9256634,-82.66166950185197,32.702114925824574
05,077,1560781754,43720909,-90.78383865981901,34.784989035020075
05,123,1644132566,20028723,-90.74828138254958,35.02201975489773
05,037,1596421809,15344835,-90.7718581787642,35.29631396394331
55,085,2885085059,317619984,-89.5194410460997,45.70677897467156
55,125,2221453269,414420619,-89.51719204293896,46.05467334257992
46,035,1128284964,3404556,-98.14448239793114,43.674874277733544
39,125,1078561240,6245392,-84.58010170486556,41.11676341297472
42,075,937071896,1799189,-76.4547965847159,40.36586739234885
46,017,1220933807,42362357,-99.20814467055291,44.07657829144781
42,007,1125904407,24162728,-80.3497059785092,40.68266485842424
42,039,2621849834,65300098,-80.10872000670373,41.68482790307951
29,061,1458906359,14913881,-93.9851967753489,39.961452977963916
29,021,1057347770,17947022,-94.80123061419108,39.65780979265193
29,199,1130548364,7217862,-92.14709063837765,40.45214695100599
37,103,1220836962,6031825,-77.34890686534159,35.02282198691486
48,187,1842135335,9163422,-97.94842294120737,29.58183373094946
48,293,2345053182,71830221,-96.58095443837117,31.545476698069304
12,121,1783342120,9593307,-82.99100329061785,30.19746819720503
53,043,5984421210,75265961,-118.41943883792133,47.5770524058924
13,017,647813388,9803109,-83.2214677074147,31.760979716183833
13,019,1174239875,11670811,-83.22502464154121,31.275636514314872
56,041,5391631764,16625817,-110.54757824527397,41.28781829913024
55,071,1526291642,2343346355,-87.80928853452389,44.11946801458146
50,019,1796346996,71471486,-72.24562697042938,44.82964023790675
31,173,1019377261,6458662,-96.5415709890922,42.15725355882922
32,027,15634691950,79934815,-118.40056406900908,40.44003781858763
48,405,1374395182,159644688,-94.1699451186544,31.394635861403287
22,037,1174307241,6151756,-91.04976102709144,30.844254927638605
37,029,622448682,181112905,-76.1556839622728,36.338049394922336
37,041,447179929,157966162,-76.60118384763581,36.12908076855272
48,031,1836948539,10818163,-98.39998520067721,30.266407068014594
51,720,19366113,89335,-82.62775747299739,36.92697334779931
37,139,587616451,161745166,-76.25134778004113,36.2672379808793
51,700,179016537,130929668,-76.51762826897946,37.08168736520112
48,115,2331781560,4720730,-101.94772421491527,32.74255571562175
48,317,2369724590,1931832,-101.95135183887831,32.30600051353144
06,055,1938114186,104300794,-122.3328389863534,38.50735750867704
22,067,2058860091,28888919,-91.80421613683076,32.81686191227522
40,015,3309582204,31983440,-98.37534463834308,35.17364557445208
41,037,21078876003,568514572,-120.38501828485767,42.79246958012599
29,077,1749081115,6620035,-93.34230915664467,37.25758720409486
48,247,2942674729,92565,-98.69721630481045,27.042505187952177
18,149,800679814,7929139,-86.64686894597287,41.27890280800524
42,073,927682843,11745501,-80.33391572813815,40.99205521070107
29,105,1980565858,8515354,-92.58884930431098,37.65896829070415
29,119,1397247174,520251,-94.34867204593215,36.628695953084744
29,121,2075118028,28912942,-92.5645308904693,39.83049768474517
29,127,1131623331,19113752,-91.62203062182583,39.80601912264792
27,163,995612473,99462943,-92.8842963479236,45.03864532637751
31,087,1838742723,22103381,-101.04164769972063,40.17609175419144
22,111,2271359842,73624033,-92.37493330825902,32.83118962081191
29,011,1533351030,12152201,-94.34757022342657,37.50207671217695
31,085,1846821514,570786,-101.06035679984643,40.52451971879782
39,023,1027866665,14652126,-83.78497647590383,39.91592240905821
37,005,607100995,3715039,-81.12756900506898,36.49409755778429
34,021,581281416,11451147,-74.70479630994164,40.28047017188604
35,021,5504963126,1162620,-103.8220937707309,35.85751555242631
48,143,2805417369,17169065,-98.21773416774158,32.23602653135553
48,107,2331503433,3873557,-101.30003638971642,33.614315530605595
47,145,934286859,88698614,-84.52458466426263,35.84922353776623
26,043,1970845136,40505948,-87.86961634283237,46.00999671498354
20,207,1289344336,19254559,-95.740062765968,37.88653359982741
17,041,1079156581,1448702,-88.21852423662594,39.76767834940444
42,105,2800612694,559778,-77.89567714066543,41.744696613192254
35,037,7443334354,18728804,-103.54817267717408,35.104033323074944
27,085,1272941861,36368633,-94.2728701721564,44.82367676965875
29,145,1618104248,4717260,-94.33941039712916,36.905194073584084
31,167,1107500701,8789497,-97.19394708292265,41.91698350469757
51,177,1039887175,33117022,-77.65540010451056,38.185743617975675
38,045,2967974275,12815403,-98.5354235498996,46.456810543765776
27,123,394246995,46264475,-93.09872345780282,45.01625263368629
31,007,1932676689,397069,-103.71143317849878,41.54634426551084
37,191,1434638262,9855191,-78.00022107187947,35.36436036403026
38,073,2233494144,3581126,-97.65742504344882,46.45621781976601
48,179,2398261664,8700790,-100.81292223381114,35.400818779902565
37,045,1202289388,10199645,-81.55204485857178,35.335533643982224
42,121,1746387665,22149577,-79.7581901291925,41.40416502963602
29,209,1201828866,121052092,-93.45564144241743,36.74690347694438
31,023,1514886625,15307372,-97.13106306302738,41.22703692269135
05,061,1524380365,17475611,-93.99348710468806,34.09007427159334
51,197,1196372570,7310342,-81.07834059015447,36.91582035404133
38,091,1844613572,8424876,-97.7272874721637,47.45611547730879
51,530,16674747,219580,-79.35654435865989,37.737015102329735
31,053,1370269386,36091878,-96.6559817868437,41.5807174808716
37,109,766225394,23364650,-81.2172911557951,35.485087280099265
05,097,2019823598,52913893,-93.65824478479789,34.537048740948336
51,660,44908390,131080,-78.87502523592835,38.43379741896814
20,013,1478550074,3196147,-95.56421697584422,39.82652589362501
19,001,1474404193,2597996,-94.47105874131574,41.330756088454244
01,037,1685850815,39987271,-86.24847739161181,32.93690145729498
38,015,4228212589,92622367,-100.46450896418247,46.97846880565554
40,097,1697432140,72855327,-95.2317511622175,36.30179090837128
72,009,81094466,71893,-66.26332010949041,18.126989716854872
17,109,1526558588,2012555,-90.6777554116872,40.456747224996626
20,147,2294395639,22493383,-99.34668864742844,39.784655014432055
26,055,1202632771,354763527,-85.55585247326341,44.69565625231874
51,735,39837347,163456081,-76.35798148263723,37.1425935139757
28,059,1872035474,830366003,-88.64184063914864,30.540206561193685
19,011,1854696281,5857893,-92.06463572992207,42.0801173885655
28,161,1209914664,72140595,-89.70762050052842,34.02824174743096
37,135,1029604965,8874993,-79.12167934808797,36.06092946712613
48,155,1824378631,8514741,-99.77677970281114,33.973086180212434
51,149,687240723,42735664,-77.22950751845855,37.185401295650884
19,089,1225702839,931478,-92.31702714201701,43.35671041592971
13,149,766640654,13190449,-85.12886832396866,33.29686567113439
12,027,1649027555,6243548,-81.80961625735452,27.18677163577023
21,205,724769946,16653006,-83.42004777456303,38.19479283666719
48,087,2378749928,2279194,-100.27001107835035,34.964894959721185
55,089,603510821,2287418991,-87.94934552361809,43.3814086705585
42,069,1188216340,15897425,-75.60418146070246,41.435479507581476
48,175,2206698607,19050015,-97.42749392518674,28.656812000142622
17,113,3064559693,7853695,-88.84624682201743,40.489991919585414
39,149,1055927006,7802978,-84.2025818899244,40.331634938251234
48,359,3886337113,2339716,-102.60276052523479,35.40425580278991
32,510,374672862,32584237,-119.74581598607324,39.154065257645
36,025,3735851364,64818689,-74.96574113619361,42.19787258912396
72,049,30115055,407158805,-65.28638061302489,18.31752134203337
18,169,1068458874,21863329,-85.7942119118331,40.84575734197045
21,145,644244453,50304950,-88.70445755272607,37.05350953120481
05,087,2160707852,7318191,-93.72524942823112,36.01038185340114
51,135,814265583,4297830,-78.05064245956102,37.143593735921925
01,007,1612167481,9602089,-87.12511460209394,32.996420635205666
40,033,1638566730,24095322,-98.37053567250001,34.288456258703604
08,025,2039427875,33422979,-103.78449653130698,38.32608609063461
48,389,6825534331,17396672,-103.69038960487332,31.32323325235676
28,057,1379933023,19825536,-88.3606732991685,34.27993474864875
13,143,730804585,2616531,-85.21036515505729,33.79225457671657
46,009,1459586265,46799495,-97.88592746046515,42.98914167364425
55,105,1859964571,20711099,-89.0714789965631,42.67151615786509
18,101,869615710,12033246,-86.80375394009081,38.70991303370405
31,117,2224733580,2680669,-101.05993620110928,41.567976820586765
48,081,2361124368,42360663,-100.52975334249707,31.88911732690479
45,077,1287006199,40630298,-82.72795495799777,34.88805671971983
48,243,5865172230,206206,-104.13999725718178,30.714905892069787
26,039,1441075564,17920099,-84.6100621902524,44.68255561375165
42,059,1491700989,5253865,-80.22369451135206,39.85707472485643
32,009,9277050043,18552010,-117.63199991159634,37.78436681022569
51,590,110844524,2341364,-79.4039566789376,36.580223758400344
12,007,761362115,16905201,-82.16611154920179,29.950799492647416
18,137,1156236795,4237459,-85.2621274370943,39.10235626160781
35,051,10829248375,147676270,-107.19260469825225,33.13028298485563
51,775,37600652,277514,-80.0621945489497,37.283619301572
08,041,5508504028,7097457,-104.52514111909176,38.83240149129891
08,101,6179916826,30267494,-104.51274366202334,38.173591435565996
08,043,3970664370,2235543,-105.43996670455032,38.47362325704467
48,489,1529622790,501704013,-97.61508828741758,26.476599098946174
48,253,2404985708,22188417,-99.87861575826244,32.73997145050891
48,319,2405674101,8755301,-99.22626379158373,30.7178511761104
08,119,1442734237,4944578,-105.16148927651459,38.88133511452521
48,173,2331552975,2245302,-101.52077760213088,31.86942908618329
48,433,2373238700,10177387,-100.25384008294843,33.17906743856848
29,213,1637791188,49948472,-93.04075153044921,36.65465344805399
20,019,1654694134,15243776,-96.24541920126784,37.14994404798645
37,043,556804508,15017755,-83.74322142714327,35.057117202457256
36,077,2594462122,36339120,-75.03367661313003,42.63311825520162
48,449,1051683621,50727817,-94.96797272945098,33.2133971944292
48,467,2182235201,44164928,-95.83766468906215,32.564838013757495
31,071,1474558349,5321553,-98.9911182720622,41.91428954780174
48,063,507240881,19130860,-94.97749710099097,32.971948732766
22,099,1909381808,205314116,-91.61403569388736,30.13112107379645
48,213,2263061592,193211786,-95.85846586777238,32.21128872083827
47,127,334684859,3093435,-86.36288764970405,35.27780322467297
36,007,1828055107,25117478,-75.81325706703485,42.1590325654724
51,113,830447699,3207612,-78.28199164511233,38.41539479946653
36,017,2314393899,13046917,-75.60942538624654,42.494192600354594
51,157,689900924,2142396,-78.15827001438151,38.68296747688537
51,031,1303300940,8894442,-79.09674063315876,37.20551977530491
40,147,1076019764,22829398,-95.9051410399964,36.71380786194806
51,079,403865093,1680243,-78.46530127958596,38.29545246408165
54,069,274098954,8274294,-80.62203991844633,40.09554509550765
01,131,2301075082,49057525,-87.30891118115858,31.98773215270682
54,045,1175211133,4828688,-81.9352608755544,37.82994789725537
01,119,2340898915,24634883,-88.19916204738549,32.59117397507129
51,091,1075266902,1791758,-79.56125425671028,38.35799334213727
54,073,337007574,11468022,-81.16770317080163,39.370945236881674
28,043,1093291084,70659563,-89.80245083113671,33.77036165846315
29,025,1104350538,8402195,-93.98308093207193,39.65620857721582
29,197,795916404,2216011,-92.52315178907907,40.4692246447245
29,211,1678265048,9122602,-93.11150105970339,40.20991050089731
30,091,4340311869,75071722,-104.50382901189487,48.72085832696918
54,049,799642788,7185842,-80.24245632548272,39.509819055846265
54,033,1077454931,1320319,-80.37920117077323,39.28535017838084
54,021,876717626,4082112,-80.85951389470766,38.92511849932262
54,007,1322996994,14144348,-80.72010959210729,38.700349475782104
72,019,88714042,77812,-66.30597697334588,18.200939010245254
54,019,1713569368,17443841,-81.08286633609518,38.029749279544426
72,063,72228546,1101112,-65.979746695711,18.26597444867396
72,039,172310204,459604,-66.51902513369247,18.28879962481541
37,083,1874467579,16925017,-77.65561110600463,36.256739444649995
19,097,1647322013,35151955,-90.57354837262285,42.17178823543963
21,077,254700877,16517492,-84.8558381827764,38.7539869077088
17,175,745984521,708705,-89.79745866449245,41.093097727796184
20,027,1671314213,26701335,-97.16518127549678,39.349487721760624
38,101,5213657405,111223368,-101.53392096519032,48.22135935728027
46,077,2155483593,81655090,-97.49139449631132,44.36956168751975
48,079,2007453829,229068,-102.82844995626729,33.604253285687506
72,135,69972572,1405466,-66.25018406134375,18.362033054047938
20,187,1762103390,178555,-101.7843534453881,37.56304714315856
31,171,1846403705,2028433,-100.55566323873366,41.91358968127803
26,011,940624056,822316908,-83.89277559446823,44.06362620341515
39,037,1549072312,4245361,-84.61945169709968,40.13412966466746
08,087,3316441514,34663098,-103.80933017922908,40.26279809864455
17,053,1257690125,1640596,-88.22350401326409,40.596959519762656
48,349,2614935410,197626092,-96.47428766322206,32.04620681158149
46,097,1476734087,4537900,-97.60992206923517,44.02197882432708
17,183,2326560311,7531159,-87.73379390795353,40.18412574789792
20,017,2002201863,12087995,-96.59561687043013,38.302911304780395
20,185,2051389756,7435417,-98.71762001370227,38.03100850778883
